"","gbs","Name","geno","class","Type","c","N109","good.geno","good.pheno","good.photo","gps","HT","WD","HE","LT","BM","HM","HI","BS","BU","HC","HD","CL","RR","BR","HS","HU","HR","OQ","FC","MT","FF","F50","MF50","Name","Source","PI","Release.Collection","maturity","Lat","Long","Calabrese.F1","Violet.Caul","Calabrese.LR","Sprouting.Broccoli","subpop","groupCol","PC1","PC2","PC3","PC4","PC5"
"492","B195_HKT723_B7_Belstar_F1","B195.Belstar","B195","italica","F1",",","y","y","y","y","n",30.988,67.31,4,0,553.2,118.8,21.4750542299349,1.46,4,5,59.5,29,25.9,5,4,3,4,4,0,126,129,146,20,"Belstar","Bejo","",2000,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.807224,-5.0698647,9.11891,5.3916855,-3.107915
"493","B195_HKT723_B7_Belstar_F1","B195.Belstar","B195","italica","F1",",","y","y","y","y","n",33.528,79.502,4,5,522.8,123.2,23.5654169854629,1.22,4,4,71.8,28.6,12.1,5,3,4,5,3,0,116,133,147,31,"Belstar","Bejo","",2000,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.807224,-5.0698647,9.11891,5.3916855,-3.107915
"494","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",36.068,74.422,3,4,611.2,180.5,29.5320680628272,1.86,2,5,93.6,46.8,28.1,2,2,2,1,1,0,100,125,128,28,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"495","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",46.99,69.596,2,12,442.3,130.2,29.4370336875424,1.36,2,4,67,30.6,13.5,3,2,2,2,2,0,89,112,NA,NA,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"496","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",37.592,67.564,2,7,388.9,126,32.3990743121625,1.7,4,4,77.1,41.8,24.4,4,3,3,4,4,0,93,109,114,21,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"497","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",31.496,81.534,3,10,362,99.6,27.5138121546961,1.4,3,2,53.3,25,16.1,1,2,1,1,1,0,98,128,132,34,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"498","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",30.226,90.17,3,8,427.4,99.5,23.2802994852597,1.56,2,3,65.9,27.1,10.7,3,2,2,2,2,0,100,129,132,32,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"499","B196_HKT723_B8_Power_Dome_F1","B196.Power.Dome","B196","italica","F1",",","y","y","y","y","n",37.338,65.024,2,2,314.9,121.9,38.7107018100984,1.56,2,4,76.6,35,22.8,3,3,3,3,3,NA,94,NA,NA,NA,"Power Dome","Tainong","",2011,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",12.797049,-6.0133142,4.2059445,-5.1276865,8.330359
"500","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",46.228,59.436,3,12,522,113.4,21.7241379310345,1.3,3,5,60.9,33.3,18.7,5,2,2,4,3,0,128,133,146,18,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"501","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",38.1,53.34,3,17,596,103.5,17.3657718120805,1.52,3,4,47.1,17.9,20.4,3,3,4,3,3,0,120,133,139,19,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"502","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",37.846,57.404,3,16,947,199.7,21.0876451953537,1.4,5,5,78.7,39.1,23.5,5,3,4,5,4,0,113,127,156,43,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"503","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",27.432,62.738,3,9,412,98.3,23.8592233009709,1.42,4,5,52.6,27.2,18.6,5,3,4,5,4,0,110,124,143,33,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"504","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",31.75,66.04,2,9,554.2,117.6,21.2197762540599,1.3,2,5,52.8,19.7,14.2,4,3,2,3,2,0,116,135,143,27,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"505","B198_HKT723_B10_Fiesta_F1","B198.Fiesta","B198","italica","F1",",","y","y","y","y","n",39.116,62.23,3,14,476.6,127.9,26.8359211078472,1.46,3,5,70.8,31.2,17.2,5,2,2,4,2,0,134,141,153,19,"Fiesta","Bejo","",1994,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.946625,-5.8116503,10.217139,9.65004,-6.4800277
"506","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",30.988,56.388,3,3,519.2,158.7,30.5662557781202,0.92,4,5,94.9,43,25.6,5,3,3,2,2,0,96,108,113,17,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"507","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",28.956,66.04,3,10,650.3,166.3,25.5728125480547,1.3,1,4,84.2,46.5,12.7,4,2,2,3,2,0,95,108,117,22,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"508","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",27.686,62.23,3,2,363,105.1,28.9531680440771,0.84,2,5,64,31.9,20.4,4,4,3,3,2,0,96,112,114,18,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"509","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",40.132,61.976,2,2,328,87.1,26.5548780487805,0.96,4,4,59,29.3,14.3,5,2,3,4,3,0,82,94,99,17,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"510","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",26.67,62.23,3,1,514.3,132.4,25.7437293408516,1.48,3,4,74.2,35,23.5,4,2,3,3,3,0,85,98,102,17,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"511","B200_HKT723_B12_Blue_Wind_F1","B200.Blue.Wind","B200","italica","F1",",","y","y","y","y","n",41.656,69.342,3,3,437.2,111.2,25.4345837145471,1.04,4,5,64.9,29.4,26.7,5,3,3,4,4,0,84,97,100,16,"Blue Wind","Johnnys","",NA,"unk",NA,NA,0.858113,8e-06,0.141871,8e-06,"Calabrese.F1","#1b9e77",11.867132,0.7691752,-1.1635667,-7.3810916,4.751113
"512","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",37.846,75.438,3,4,245.8,24.8,10.0895036615134,4.02,2,1,35.4,18.9,16,3,3,3,3,2,0,130,144,160,30,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"513","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",37.846,64.008,4,19,500.6,33.9,6.7718737514982,1.62,2,1,36.3,19.2,10.7,4,2,3,3,2,0,124,129,140,16,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"514","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",29.21,63.5,3,16,520.7,34.8,6.68331092759746,1.58,3,4,38.2,13.4,9.2,5,2,3,4,2,0,116,133,158,42,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"515","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",33.274,57.15,4,21,707.3,29.4,4.15665205711862,1.52,1,2,42.2,14.8,9.5,5,2,2,3,2,0,116,NA,NA,NA,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"516","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",35.306,62.23,4,10,611,46.1,7.54500818330606,3.26,3,2,46.9,25.8,13,5,3,3,4,2,0,107,121,125,18,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"517","B203_HKT723_C3_Calabrese_OP","B203.Calabrese","B203","italica","LR",",","y","y","y","y","n",34.036,80.772,3,12,467.9,62.3,13.3148108570207,2.46,2,2,54.4,24.1,18,4,1,2,3,2,NA,105,NA,NA,NA,"Calabrese","SSE","",1916,"unk",NA,NA,0.215682,8e-06,0.506164,0.278146,"Calabrese.LR","#d95f02",-3.7230928,10.569105,-4.2328463,-1.7151484,2.7645426
"518","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",32.258,61.468,5,16,443.7,28.4,6.40072120802344,1.92,4,2,31,15.3,13.3,3,2,2,4,2,0,109,121,164,55,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"519","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",49.53,31.75,5,16,434.7,22.6,5.19898780768346,1.76,2,2,34.6,16.1,14.3,4,2,2,4,2,0,99,101,122,23,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"520","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",67.056,67.31,5,17,327.1,21.9,6.69520024457353,1.58,1,1,30.7,14.2,13,4,2,2,2,2,0,114,112,140,26,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"521","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",34.29,68.58,5,11,197.2,20.7,10.4969574036511,1.84,4,1,15.7,7.6,3.4,3,0,1,2,1,0,128,127,165,37,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"522","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",30.988,64.77,5,8,279.8,35.8,12.794853466762,1.66,4,2,26.9,11.6,6.9,5,3,3,4,2,0,120,140,149,29,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"523","B204_HKT723_C4_Cavolo_Broccoli_Ramoso_Calabrese_OP","B204.Cavolo.Broccoli.Ramoso.Calabrese","B204","italica","LR",",","y","y","y","y","n",31.75,59.944,4,10,301.8,80.6,26.7064280980782,1.1,2,2,44.7,21.2,15.6,4,3,2,3,2,0,127,129,155,28,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.481003,8e-06,0.518982,8e-06,"Calabrese.LR","#d95f02",9.919259,6.4139576,-7.9065757,-5.4503083,1.433702
"524","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",70.104,76.454,4,12,250.6,25.8,10.2952913008779,1.72,3,2,30,11,10.5,4,3,3,4,2,0,116,128,147,31,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"525","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",52.07,84.328,4,20,607,41.5,6.83690280065898,1.28,4,3,44.8,22.2,9.5,4,2,3,4,2,0,106,101,114,8,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"526","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",66.802,74.93,5,19,564.5,18.6,3.29495128432241,2.36,3,2,21.8,7.6,6.2,3,2,2,3,1,0,107,121,124,17,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"527","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",46.736,79.248,4,5,704.3,86.4,12.2674996450376,1.9,3,3,52,24.8,18.3,4,4,4,4,3,0,112,121,138,26,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"528","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",37.592,74.422,5,14,441,35.1,7.95918367346939,2.82,2,2,48.6,21.5,15.8,5,2,2,3,2,0,107,114,NA,NA,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"529","B205_HKT723_C5_Cavolo_Broccoli_Ramoso_Calabrese_OP","B205.Cavolo.Broccoli.Ramoso.Calabrese","B205","italica","LR",",","y","y","y","y","n",66.04,71.882,4,17,430.1,23.3,5.41734480353406,2.1,3,2,25.9,12.3,7.5,4,2,2,3,2,0,104,105,148,44,"Cavolo Broccoli Ramoso Calabrese","Franchi/SoI","",NA,"unk",NA,NA,0.480096,8e-06,0.519889,8e-06,"Calabrese.LR","#d95f02",10.2907295,7.2762575,-7.24408,-5.046224,0.89810896
"530","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",30.734,62.484,3,6,934.5,193.5,20.7062600321027,1.44,4,5,89.7,42.7,19.5,5,3,4,5,4,0,109,127,134,25,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"531","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",58.928,71.628,3,1,601.5,166.1,27.6142975893599,1.18,4,5,84.7,41.5,25.4,5,3,5,5,5,0,107,128,135,28,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"532","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",107.442,55.88,3,1,754.7,158.8,21.0414734331522,1.6,5,5,80.8,42,27.7,5,4,5,5,4,0,112,133,140,28,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"533","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",42.672,64.516,3,1,465.5,130.3,27.9914070891515,1.44,5,5,61.2,37.1,15.8,5,3,4,4,4,0,118,133,137,19,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"534","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",46.228,80.01,3,2,568.6,147,25.8529722124516,1.2,4,5,67.7,28.9,21.3,5,3,4,4,4,0,108,119,126,18,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"535","B206_HKT723_C6_Covina_F1","B206.Covina","B206","italica","F1",",","y","y","y","y","n",57.15,79.502,2,5,880.5,213.1,24.2021578648495,1.42,5,5,93.7,49.1,30.3,5,4,4,5,5,0,111,127,135,24,"Covina","Bejo","",NA,"unk",NA,NA,0.999976,8e-06,8e-06,8e-06,"Calabrese.F1","#1b9e77",16.083004,-6.650752,8.935278,6.2980375,-2.4429464
"536","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",50.546,57.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"537","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",35.56,85.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"538","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",55.372,71.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"539","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",29.972,83.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"540","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",60.96,61.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"541","B210_HKT723_C10_Cavolfiore_Romanesco_Precoce_OP","B210.Cavolfiore.Romanesco.Precoce","B210","italica","LR",",","y","y","n","n","n",54.356,80.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolfiore Romanesco Precoce","Franchi/SoI","",NA,"unk",NA,NA,0.145895,0.22965,0.104848,0.519607,"Sprouting.Broccoli","#e7298a",-20.847914,1.2776971,-0.15432666,1.966759,4.213332
"542","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"543","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",41.91,84.328,4,42,333.6,15.6,4.67625899280576,1.76,2,2,13.1,10.5,4,2,3,3,3,1,NA,194,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"544","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",33.528,81.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"545","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",37.338,89.154,4,NA,NA,NA,NA,NA,2,2,NA,NA,NA,3,4,2,NA,1,1,169,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"546","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"547","B211_HKT723_C11_Gianfranco_Fuscello_Spiagariello_Lisco_OP","B211.Gianfranco.Fuscello.Spiagariello.Lisco","B211","italica","LR",",","y","y","s","y","n",39.116,87.63,5,42,691.1,26.3,3.80552742005498,1.86,2,2,19,8.5,6.9,2,3,1,2,1,1,152,NA,NA,NA,"Gianfranco Fuscello Spiagariello Lisco","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.766005,20.242683,10.00867,10.528465,14.288102
"548","B212_HKT723_C12_Cavolo_Broccolo_Spigariello_OP","B212.Cavolo.Broccolo.Spigariello","B212","italica","LR",",","y","y","s","y","n",NA,NA,4,43,566.1,22.1,3.9039039039039,2.78,2,1,34.8,10.6,2.1,3,2,2,3,1,1,130,148,NA,NA,"Cavolo Broccolo Spigariello","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.326057,20.683544,10.161459,9.821952,14.971049
"549","B212_HKT723_C12_Cavolo_Broccolo_Spigariello_OP","B212.Cavolo.Broccolo.Spigariello","B212","italica","LR",",","y","y","s","y","n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cavolo Broccolo Spigariello","Franchi/SoI","",NA,"unk",NA,NA,8e-06,8e-06,8e-06,0.999976,"Sprouting.Broccoli","#e7298a",-25.326057,20.683544,10.161459,9.821952,14.971049
